User_ID,Calories,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp
14290887,193.0,male,28,199.0,95.0,29.0,109.0,41.2
14291636,51.0,female,21,169.0,66.0,10.0,98.0,40.1
14291799,19.0,male,79,186.0,92.0,4.0,80.0,38.9
14291828,106.0,male,46,189.0,89.0,20.0,95.0,40.5
14292077,67.0,female,29,174.0,75.0,14.0,95.0,40.1
14294058,28.0,female,54,171.0,70.0,8.0,78.0,39.1
14294695,71.0,male,61,184.0,91.0,13.0,91.0,40.0
14296711,61.0,female,55,165.0,67.0,11.0,97.0,40.1
14298031,107.0,female,51,169.0,68.0,17.0,105.0,40.4
14300062,29.0,male,24,187.0,92.0,7.0,94.0,39.8
14300304,126.0,female,20,168.0,63.0,22.0,104.0,40.7
14301563,33.0,male,42,163.0,63.0,9.0,89.0,39.6
14302647,6.0,male,20,182.0,85.0,3.0,81.0,38.6
14304052,78.0,female,24,175.0,66.0,17.0,93.0,40.5
14304931,62.0,male,54,197.0,104.0,10.0,96.0,39.8
14306071,78.0,female,66,167.0,64.0,14.0,95.0,39.8
14306087,131.0,female,63,162.0,58.0,19.0,107.0,40.5
14306684,83.0,female,31,166.0,70.0,17.0,95.0,40.1
14306940,24.0,female,22,164.0,55.0,6.0,87.0,39.1
14306958,34.0,male,21,192.0,94.0,10.0,90.0,39.6
14307644,43.0,female,37,171.0,66.0,10.0,88.0,39.9
14307694,190.0,female,47,158.0,54.0,26.0,113.0,40.4
14309378,89.0,male,35,187.0,90.0,17.0,98.0,40.2
14309852,21.0,female,27,176.0,69.0,6.0,82.0,39.2
14310549,69.0,female,26,177.0,75.0,15.0,94.0,40.6
14311584,10.0,female,57,160.0,57.0,2.0,90.0,38.0
14312118,185.0,male,30,194.0,91.0,26.0,112.0,40.7
14312894,15.0,female,40,176.0,72.0,4.0,84.0,38.6
14313259,22.0,female,59,166.0,70.0,5.0,86.0,38.8
14314137,147.0,male,38,182.0,80.0,23.0,106.0,41.0
14314848,169.0,female,32,162.0,64.0,28.0,105.0,40.5
14314908,47.0,male,25,196.0,102.0,14.0,87.0,39.9
14315345,22.0,male,70,190.0,97.0,4.0,88.0,39.2
14315428,88.0,female,29,178.0,76.0,17.0,99.0,40.1
14315627,210.0,male,59,194.0,93.0,28.0,105.0,40.7
14316328,55.0,female,61,163.0,64.0,10.0,95.0,39.6
14316629,51.0,female,52,152.0,58.0,10.0,92.0,39.5
14317396,70.0,male,23,180.0,81.0,18.0,94.0,40.6
14317433,13.0,female,34,169.0,62.0,4.0,78.0,38.9
14318750,76.0,female,53,177.0,76.0,15.0,94.0,40.1
14319968,156.0,female,77,174.0,74.0,23.0,106.0,40.5
14320607,32.0,female,67,168.0,64.0,6.0,93.0,39.3
14321577,184.0,female,41,165.0,62.0,26.0,113.0,40.8
14321936,117.0,male,49,198.0,97.0,22.0,93.0,40.9
14324343,19.0,male,20,179.0,81.0,6.0,90.0,39.1
14325469,182.0,male,66,190.0,94.0,25.0,101.0,40.8
14325782,44.0,male,58,177.0,85.0,11.0,83.0,39.6
14326264,31.0,female,32,185.0,85.0,8.0,87.0,39.8
14327165,8.0,female,57,166.0,67.0,2.0,83.0,38.5
14328464,172.0,female,48,168.0,75.0,30.0,101.0,41.1
14330210,35.0,male,22,180.0,79.0,13.0,87.0,40.1
14332298,78.0,female,20,171.0,61.0,16.0,96.0,40.5
14332638,155.0,female,30,176.0,74.0,25.0,108.0,40.6
14333424,223.0,male,78,184.0,86.0,26.0,107.0,40.6
14333587,52.0,male,23,189.0,90.0,15.0,90.0,40.1
14333716,121.0,male,58,175.0,78.0,19.0,100.0,40.6
14334338,120.0,male,21,179.0,83.0,24.0,102.0,40.5
14334513,132.0,female,44,178.0,71.0,24.0,99.0,40.6
14335458,74.0,female,20,158.0,60.0,17.0,91.0,40.2
14335848,49.0,female,61,174.0,69.0,10.0,90.0,39.4
14335927,82.0,female,22,189.0,82.0,19.0,93.0,40.6
14336161,9.0,female,36,153.0,57.0,2.0,91.0,38.6
14337029,153.0,male,38,198.0,106.0,26.0,99.0,40.8
14337478,130.0,female,36,155.0,65.0,23.0,101.0,40.2
14337555,189.0,female,37,177.0,67.0,29.0,109.0,41.1
14338206,118.0,female,20,171.0,68.0,23.0,99.0,41.1
14338281,105.0,male,33,181.0,81.0,19.0,102.0,40.6
14339451,182.0,male,21,186.0,79.0,29.0,111.0,41.0
14340817,101.0,female,27,164.0,57.0,18.0,101.0,40.5
14341087,114.0,male,62,178.0,78.0,17.0,101.0,40.1
14341523,72.0,male,21,178.0,81.0,17.0,97.0,40.1
14342169,6.0,female,57,171.0,74.0,2.0,73.0,38.6
14342459,70.0,female,20,173.0,70.0,16.0,92.0,40.4
14344420,26.0,female,25,180.0,77.0,7.0,86.0,39.8
14344454,140.0,male,29,185.0,86.0,23.0,106.0,40.7
14345479,18.0,female,55,160.0,62.0,4.0,87.0,39.1
14346479,91.0,male,26,175.0,72.0,22.0,96.0,40.7
14346624,106.0,male,25,184.0,85.0,22.0,99.0,40.4
14346689,17.0,male,67,180.0,81.0,4.0,82.0,39.0
14347033,82.0,female,79,168.0,67.0,16.0,89.0,39.9
14347203,160.0,female,60,176.0,71.0,24.0,107.0,41.0
14347404,36.0,male,63,194.0,106.0,8.0,82.0,39.6
14347923,210.0,male,49,188.0,89.0,29.0,107.0,40.6
14348299,241.0,male,63,193.0,93.0,28.0,111.0,41.0
14348559,41.0,female,69,179.0,76.0,9.0,87.0,39.7
14350099,99.0,male,40,175.0,73.0,20.0,97.0,40.5
14350212,146.0,female,77,153.0,54.0,22.0,102.0,40.7
14350302,101.0,male,45,183.0,85.0,17.0,100.0,40.2
14350844,51.0,male,24,196.0,93.0,10.0,100.0,40.0
14351192,22.0,female,23,155.0,57.0,5.0,91.0,39.0
14351379,29.0,male,22,163.0,65.0,9.0,92.0,40.0
14352843,44.0,male,77,162.0,69.0,8.0,89.0,39.4
14352945,175.0,male,41,197.0,102.0,24.0,108.0,40.2
14353162,81.0,female,20,152.0,54.0,17.0,94.0,40.3
14353475,137.0,male,40,199.0,105.0,20.0,105.0,40.8
14353562,68.0,male,42,196.0,93.0,14.0,93.0,40.0
14357004,242.0,male,51,193.0,93.0,28.0,115.0,40.8
14357134,8.0,male,48,181.0,87.0,3.0,77.0,38.7
14357161,200.0,male,33,196.0,99.0,28.0,110.0,40.5
14359376,36.0,male,25,179.0,76.0,11.0,90.0,40.3
14359991,176.0,female,53,170.0,64.0,28.0,104.0,40.7
14361041,123.0,female,35,182.0,78.0,23.0,100.0,40.6
14361662,22.0,female,57,172.0,73.0,5.0,86.0,39.5
14361981,143.0,female,26,160.0,61.0,22.0,110.0,40.7
14362401,79.0,male,70,171.0,79.0,13.0,94.0,39.9
14363862,90.0,female,43,170.0,73.0,20.0,90.0,40.8
14364172,141.0,female,36,163.0,67.0,27.0,97.0,40.7
14364286,118.0,male,41,178.0,79.0,19.0,104.0,40.2
14364777,76.0,female,26,157.0,56.0,15.0,96.0,40.3
14364885,2.0,male,43,180.0,79.0,1.0,78.0,37.4
14365744,99.0,female,26,157.0,54.0,19.0,97.0,40.6
14365768,89.0,female,30,165.0,65.0,16.0,101.0,40.3
14365826,29.0,male,47,190.0,96.0,7.0,86.0,39.7
14366581,53.0,female,52,154.0,57.0,11.0,89.0,40.1
14366780,191.0,female,25,158.0,58.0,27.0,115.0,40.9
14367405,160.0,female,23,155.0,59.0,29.0,101.0,40.9
14367729,80.0,male,77,195.0,99.0,11.0,97.0,39.6
14369568,56.0,male,28,178.0,85.0,13.0,95.0,40.0
14371997,83.0,male,71,196.0,99.0,15.0,87.0,40.0
14373677,33.0,male,69,169.0,69.0,6.0,92.0,39.7
14376196,7.0,male,32,186.0,86.0,3.0,80.0,38.5
14376882,170.0,female,69,168.0,67.0,26.0,104.0,40.9
14376890,68.0,female,25,170.0,66.0,16.0,90.0,40.3
14376995,82.0,male,26,189.0,89.0,19.0,95.0,40.5
14379790,13.0,female,79,163.0,60.0,3.0,81.0,39.0
14380865,205.0,female,73,184.0,83.0,25.0,121.0,40.6
14380972,106.0,female,79,164.0,66.0,18.0,96.0,40.1
14381201,210.0,male,35,185.0,88.0,30.0,110.0,40.7
14381611,10.0,female,37,167.0,62.0,3.0,78.0,38.8
14381793,64.0,female,77,170.0,66.0,11.0,96.0,39.8
14382205,105.0,female,33,166.0,65.0,19.0,100.0,40.3
14383101,161.0,female,55,161.0,61.0,23.0,110.0,40.7
14383793,10.0,male,21,172.0,69.0,3.0,92.0,38.6
14384309,149.0,female,74,163.0,62.0,23.0,102.0,40.8
14384732,39.0,female,79,163.0,63.0,8.0,86.0,39.9
14386564,18.0,female,25,154.0,56.0,5.0,82.0,39.0
14386991,19.0,male,53,182.0,81.0,5.0,84.0,39.3
14388793,170.0,male,28,197.0,89.0,28.0,106.0,40.9
14389903,75.0,male,33,183.0,81.0,20.0,90.0,40.3
14391718,77.0,male,22,163.0,65.0,19.0,98.0,40.4
14391849,40.0,male,59,201.0,110.0,8.0,86.0,39.6
14392926,39.0,male,46,187.0,88.0,7.0,97.0,39.5
14395577,13.0,male,20,169.0,75.0,5.0,87.0,38.6
14396261,54.0,female,47,174.0,69.0,14.0,83.0,40.4
14396318,116.0,female,54,141.0,48.0,18.0,103.0,40.3
14397689,26.0,male,45,176.0,79.0,6.0,90.0,39.3
14398103,230.0,male,52,197.0,102.0,30.0,107.0,41.0
14398784,7.0,male,51,181.0,84.0,3.0,75.0,38.5
14399506,257.0,male,74,184.0,94.0,29.0,109.0,41.0
14399622,54.0,female,25,154.0,54.0,13.0,87.0,40.2
14400570,157.0,male,36,180.0,85.0,23.0,109.0,40.6
14401510,44.0,female,64,182.0,78.0,8.0,97.0,39.4
14402043,80.0,male,76,196.0,97.0,13.0,90.0,40.0
14402307,200.0,male,50,183.0,89.0,28.0,106.0,40.6
14402384,62.0,female,26,160.0,56.0,12.0,97.0,40.3
14402513,58.0,female,36,179.0,73.0,14.0,88.0,40.1
14405270,151.0,female,30,166.0,61.0,25.0,105.0,40.8
14405359,71.0,male,41,189.0,91.0,14.0,95.0,40.0
14405404,21.0,female,21,180.0,69.0,5.0,91.0,39.5
14406213,97.0,male,42,182.0,78.0,20.0,95.0,40.6
14406715,74.0,male,64,180.0,82.0,12.0,96.0,40.4
14408849,10.0,female,47,159.0,56.0,2.0,90.0,38.1
14409460,87.0,male,48,175.0,75.0,17.0,95.0,40.3
14410095,46.0,female,66,173.0,71.0,9.0,92.0,39.9
14411757,208.0,female,55,163.0,67.0,30.0,110.0,40.9
14412517,174.0,female,26,166.0,60.0,28.0,107.0,41.1
14412879,3.0,female,26,181.0,73.0,1.0,75.0,37.8
14412939,30.0,female,26,159.0,58.0,8.0,84.0,39.6
14414496,48.0,male,45,196.0,94.0,10.0,91.0,39.9
14415317,7.0,female,34,169.0,65.0,2.0,82.0,37.8
14417033,63.0,male,43,190.0,96.0,11.0,98.0,39.7
14417073,107.0,female,25,156.0,60.0,19.0,102.0,40.2
14418171,81.0,male,62,195.0,95.0,13.0,95.0,40.2
14418208,159.0,female,39,164.0,58.0,25.0,106.0,40.6
14418662,49.0,male,66,198.0,97.0,10.0,85.0,39.8
14418793,42.0,male,62,164.0,64.0,10.0,86.0,40.1
14419247,69.0,male,44,189.0,91.0,16.0,89.0,40.1
14421260,63.0,male,42,197.0,97.0,12.0,95.0,40.0
14421345,151.0,female,42,155.0,57.0,22.0,110.0,40.6
14422916,107.0,male,70,169.0,73.0,16.0,99.0,40.3
14424004,103.0,female,22,157.0,55.0,20.0,97.0,40.5
14425401,146.0,female,59,140.0,47.0,24.0,99.0,40.6
14425426,105.0,female,79,164.0,66.0,17.0,99.0,40.3
14425494,9.0,male,63,193.0,94.0,2.0,83.0,37.9
14425536,191.0,female,44,156.0,55.0,29.0,107.0,40.9
14425719,101.0,female,43,152.0,54.0,19.0,95.0,40.5
14426061,98.0,female,25,170.0,68.0,23.0,90.0,40.5
14426620,120.0,female,30,157.0,52.0,23.0,96.0,40.5
14427167,43.0,male,32,174.0,76.0,9.0,98.0,39.4
14427823,198.0,male,45,172.0,75.0,28.0,109.0,40.9
14428699,61.0,male,43,178.0,81.0,13.0,93.0,40.0
14428832,227.0,male,34,189.0,89.0,30.0,114.0,40.8
14428857,51.0,female,57,170.0,66.0,10.0,92.0,39.4
14429861,11.0,female,28,162.0,58.0,4.0,75.0,38.8
14430730,186.0,male,77,187.0,92.0,25.0,99.0,40.6
14431227,110.0,male,25,187.0,86.0,26.0,95.0,40.5
14431680,80.0,female,58,175.0,73.0,14.0,99.0,40.2
14432086,13.0,male,38,177.0,76.0,4.0,86.0,39.1
14432294,141.0,male,69,180.0,83.0,20.0,100.0,40.7
14433627,94.0,male,40,179.0,77.0,17.0,100.0,40.5
14434013,131.0,male,51,195.0,93.0,21.0,99.0,40.4
14434854,155.0,female,20,165.0,59.0,29.0,100.0,41.0
14434937,195.0,female,21,155.0,55.0,29.0,112.0,40.9
14435368,167.0,female,44,160.0,59.0,26.0,106.0,40.6
14435543,64.0,female,27,167.0,69.0,15.0,90.0,40.4
14435677,94.0,female,23,177.0,78.0,20.0,96.0,40.5
14435938,46.0,male,27,180.0,80.0,11.0,95.0,40.0
14437091,30.0,female,35,171.0,70.0,6.0,96.0,39.4
14437274,62.0,female,29,176.0,72.0,13.0,95.0,40.2
14437726,68.0,female,29,161.0,61.0,15.0,91.0,40.3
14439550,30.0,female,35,157.0,61.0,7.0,88.0,39.7
14439797,19.0,female,29,182.0,76.0,5.0,86.0,39.1
14440004,2.0,male,42,172.0,80.0,1.0,78.0,37.8
14441559,44.0,female,76,167.0,65.0,10.0,83.0,39.9
14441618,142.0,male,76,183.0,82.0,19.0,101.0,40.5
14442069,113.0,female,27,168.0,72.0,19.0,106.0,40.7
14444548,53.0,female,54,163.0,60.0,10.0,94.0,39.8
14445013,7.0,female,22,162.0,56.0,2.0,82.0,38.2
14445902,56.0,male,60,188.0,94.0,10.0,92.0,39.8
14446331,43.0,female,38,165.0,66.0,9.0,93.0,39.5
14447222,2.0,male,36,201.0,105.0,1.0,75.0,37.4
14447578,7.0,female,31,161.0,60.0,2.0,82.0,38.3
14448257,146.0,male,35,173.0,70.0,27.0,102.0,40.8
14448753,10.0,male,44,183.0,84.0,3.0,84.0,38.4
14448911,7.0,male,28,181.0,82.0,3.0,83.0,38.6
14449007,12.0,male,21,173.0,76.0,5.0,86.0,39.2
14449674,184.0,male,25,171.0,72.0,29.0,111.0,40.7
14450070,2.0,male,25,176.0,73.0,1.0,83.0,37.3
14450172,54.0,male,61,184.0,83.0,12.0,86.0,39.9
14451187,150.0,female,53,159.0,57.0,23.0,105.0,40.7
14452172,84.0,female,78,158.0,55.0,14.0,96.0,40.0
14454416,104.0,female,29,157.0,55.0,18.0,102.0,40.2
14454504,38.0,male,58,162.0,63.0,9.0,88.0,39.4
14455694,58.0,male,40,187.0,90.0,14.0,89.0,40.1
14455741,63.0,male,49,205.0,104.0,11.0,95.0,39.8
14456626,11.0,female,21,165.0,61.0,3.0,84.0,38.7
14457174,209.0,male,25,203.0,105.0,29.0,112.0,40.8
14457241,53.0,male,20,166.0,71.0,14.0,96.0,40.1
14459480,56.0,female,27,184.0,73.0,13.0,91.0,40.3
14459835,201.0,female,78,164.0,66.0,27.0,111.0,40.8
14460322,3.0,female,33,158.0,60.0,1.0,76.0,37.7
14461883,33.0,female,42,166.0,68.0,8.0,86.0,39.6
14464504,200.0,male,35,187.0,87.0,28.0,111.0,40.8
14466129,45.0,male,53,171.0,81.0,8.0,96.0,39.2
14467216,98.0,female,65,178.0,78.0,17.0,99.0,40.5
14467545,173.0,female,28,165.0,64.0,27.0,109.0,41.0
14467709,46.0,male,20,196.0,92.0,13.0,91.0,39.8
14467814,57.0,male,31,192.0,89.0,15.0,90.0,39.9
14467823,100.0,male,29,182.0,84.0,19.0,101.0,40.4
14468018,137.0,female,31,170.0,64.0,26.0,98.0,40.6
14468088,104.0,male,23,182.0,86.0,20.0,102.0,40.4
14468905,16.0,male,21,195.0,94.0,5.0,88.0,39.2
14468959,143.0,male,56,180.0,85.0,19.0,107.0,40.5
14469039,23.0,male,23,180.0,75.0,8.0,88.0,39.4
14469765,32.0,female,54,161.0,62.0,8.0,82.0,39.8
14469880,176.0,male,65,185.0,92.0,24.0,102.0,40.7
14471154,124.0,male,56,185.0,91.0,18.0,102.0,40.4
14471856,64.0,male,61,170.0,79.0,13.0,89.0,39.8
14471966,117.0,female,39,166.0,63.0,20.0,102.0,40.6
14472017,30.0,female,53,169.0,67.0,7.0,85.0,39.4
14472022,102.0,male,70,193.0,97.0,15.0,96.0,40.1
14472159,82.0,male,33,171.0,70.0,18.0,97.0,40.3
14472759,182.0,female,30,142.0,52.0,30.0,104.0,40.9
14472780,60.0,female,33,145.0,46.0,12.0,93.0,40.0
14474354,14.0,female,29,165.0,64.0,5.0,76.0,39.2
14474568,22.0,male,56,199.0,101.0,5.0,84.0,39.0
14474752,17.0,male,52,197.0,99.0,5.0,79.0,39.2
14474781,143.0,male,60,200.0,107.0,21.0,98.0,40.4
14475115,15.0,male,53,202.0,111.0,5.0,75.0,39.0
14476148,92.0,female,34,147.0,52.0,19.0,92.0,40.4
14477337,20.0,female,26,154.0,56.0,5.0,85.0,39.4
14477570,90.0,male,27,175.0,78.0,19.0,99.0,40.5
14478823,87.0,male,32,151.0,58.0,19.0,99.0,40.6
14481562,51.0,female,73,154.0,56.0,9.0,94.0,39.9
14482281,181.0,female,38,157.0,54.0,27.0,109.0,40.5
14482314,106.0,male,48,203.0,106.0,17.0,98.0,40.5
14482842,156.0,female,23,159.0,54.0,25.0,107.0,40.6
14482866,225.0,female,73,146.0,50.0,30.0,110.0,40.8
14483408,32.0,male,79,193.0,96.0,5.0,91.0,38.4
14483810,19.0,male,24,199.0,97.0,6.0,87.0,39.2
14484158,18.0,male,68,191.0,97.0,5.0,76.0,38.9
14486931,105.0,male,20,199.0,105.0,21.0,99.0,40.5
14486952,44.0,male,59,186.0,90.0,9.0,88.0,39.9
14487553,38.0,male,34,178.0,82.0,10.0,90.0,39.5
14487864,43.0,male,29,184.0,89.0,13.0,87.0,40.1
14488616,47.0,male,24,184.0,84.0,16.0,87.0,40.1
14489692,165.0,female,44,152.0,50.0,22.0,115.0,40.8
14490171,136.0,female,20,183.0,77.0,25.0,103.0,40.6
14490361,44.0,female,35,156.0,59.0,10.0,89.0,39.4
14491212,34.0,male,23,200.0,107.0,8.0,93.0,39.4
14491797,93.0,male,51,183.0,92.0,15.0,99.0,40.2
14491989,180.0,female,41,167.0,62.0,29.0,105.0,40.9
14493432,48.0,male,33,177.0,75.0,11.0,95.0,40.1
14493632,82.0,male,66,170.0,72.0,13.0,98.0,40.3
14494018,16.0,female,67,171.0,67.0,4.0,80.0,39.1
14494156,22.0,female,69,167.0,68.0,5.0,85.0,39.2
14494762,62.0,female,21,187.0,81.0,16.0,89.0,40.2
14494930,74.0,male,32,209.0,110.0,15.0,94.0,40.2
14495392,167.0,female,33,159.0,55.0,27.0,105.0,40.7
14496193,55.0,male,23,187.0,87.0,15.0,92.0,39.8
14496194,95.0,female,32,163.0,58.0,17.0,100.0,40.4
14496329,83.0,female,44,172.0,62.0,16.0,95.0,40.3
14498208,152.0,female,32,175.0,70.0,26.0,104.0,40.9
14498304,108.0,male,33,201.0,103.0,20.0,98.0,40.4
14498311,54.0,male,79,165.0,73.0,13.0,79.0,40.0
14499015,52.0,male,77,190.0,90.0,9.0,88.0,39.4
14499450,26.0,female,32,174.0,63.0,7.0,83.0,39.5
14500126,63.0,male,45,181.0,78.0,16.0,88.0,40.3
14500639,220.0,female,67,156.0,55.0,28.0,115.0,40.8
14500931,49.0,male,30,197.0,95.0,12.0,91.0,40.2
14502512,27.0,male,47,197.0,94.0,6.0,89.0,39.1
14503100,23.0,female,22,146.0,50.0,7.0,79.0,39.7
14503273,150.0,female,62,153.0,59.0,23.0,104.0,41.0
14503274,110.0,male,49,198.0,102.0,17.0,100.0,40.5
14503730,165.0,male,30,195.0,92.0,30.0,101.0,41.0
14504568,192.0,male,49,208.0,102.0,26.0,106.0,40.7
14505657,185.0,female,43,165.0,64.0,27.0,111.0,40.6
14505686,167.0,female,32,153.0,53.0,29.0,101.0,40.8
14507249,30.0,female,26,175.0,71.0,7.0,90.0,39.5
14508374,19.0,male,52,178.0,85.0,6.0,79.0,39.3
14508404,119.0,male,31,182.0,86.0,22.0,101.0,40.6
14508563,195.0,female,63,181.0,77.0,30.0,106.0,40.5
14508913,67.0,female,40,156.0,60.0,13.0,95.0,40.4
14509148,15.0,female,33,166.0,65.0,4.0,84.0,38.6
14509437,180.0,male,20,176.0,76.0,26.0,116.0,40.9
14510596,202.0,male,25,188.0,95.0,29.0,112.0,41.1
14510801,9.0,male,45,177.0,77.0,3.0,82.0,38.5
14511969,246.0,male,60,183.0,87.0,28.0,114.0,41.2
14512161,164.0,male,21,193.0,97.0,27.0,107.0,40.4
14512475,124.0,male,32,194.0,94.0,24.0,98.0,40.8
14513477,69.0,male,35,198.0,101.0,15.0,92.0,40.1
14513854,19.0,male,59,167.0,72.0,4.0,89.0,38.7
14514818,142.0,female,38,150.0,50.0,25.0,99.0,40.6
14514827,92.0,male,38,201.0,101.0,16.0,99.0,40.1
14516093,133.0,female,54,162.0,57.0,24.0,96.0,40.7
14517446,119.0,male,20,186.0,86.0,26.0,99.0,40.1
14518081,4.0,female,65,160.0,60.0,1.0,79.0,37.9
14518651,101.0,male,25,205.0,108.0,19.0,99.0,40.4
14518807,152.0,female,25,162.0,69.0,28.0,101.0,41.2
14519582,35.0,female,63,150.0,50.0,7.0,88.0,39.4
14519835,68.0,female,37,165.0,64.0,15.0,90.0,40.1
14521260,38.0,male,43,200.0,104.0,8.0,90.0,39.9
14522123,175.0,female,49,158.0,61.0,27.0,106.0,41.0
14522893,68.0,male,58,183.0,86.0,13.0,91.0,39.8
14523629,27.0,female,42,163.0,61.0,6.0,88.0,39.2
14524071,220.0,female,34,160.0,63.0,29.0,119.0,41.3
14525177,135.0,female,30,158.0,53.0,24.0,100.0,40.7
14525242,71.0,male,31,202.0,98.0,14.0,97.0,40.3
14525296,217.0,male,32,184.0,80.0,28.0,117.0,40.7
14526073,125.0,male,44,190.0,96.0,21.0,99.0,40.6
14526147,114.0,female,42,172.0,62.0,20.0,100.0,40.5
14526211,43.0,female,55,155.0,55.0,9.0,88.0,40.0
14526871,259.0,male,78,181.0,82.0,28.0,112.0,40.6
14527077,79.0,male,26,178.0,80.0,19.0,95.0,40.4
14527515,14.0,female,64,182.0,74.0,3.0,87.0,38.7
14527870,118.0,female,26,151.0,52.0,22.0,98.0,40.2
14528827,38.0,male,32,204.0,104.0,8.0,94.0,39.4
14529111,8.0,female,64,164.0,61.0,2.0,79.0,38.1
14530641,180.0,female,26,179.0,74.0,29.0,109.0,40.8
14532532,162.0,male,21,185.0,81.0,25.0,112.0,40.7
14532664,65.0,female,21,169.0,62.0,16.0,88.0,40.0
14532793,4.0,male,26,169.0,72.0,2.0,82.0,38.3
14533111,10.0,female,22,161.0,67.0,3.0,81.0,38.6
14533301,148.0,female,20,180.0,78.0,24.0,110.0,40.8
14533442,7.0,male,40,176.0,73.0,2.0,86.0,38.0
14533728,11.0,male,50,193.0,99.0,3.0,81.0,38.3
14534591,38.0,male,64,185.0,92.0,9.0,82.0,39.6
14534663,135.0,male,50,187.0,91.0,25.0,94.0,40.7
14535455,3.0,female,21,172.0,58.0,1.0,79.0,37.5
14535709,84.0,female,21,166.0,60.0,17.0,96.0,40.0
14536102,73.0,male,45,184.0,85.0,16.0,91.0,39.9
14536728,6.0,female,22,162.0,64.0,2.0,78.0,38.6
14537818,38.0,male,24,185.0,88.0,11.0,90.0,39.9
14538374,40.0,female,21,197.0,91.0,11.0,88.0,39.8
14539746,16.0,female,64,159.0,56.0,3.0,91.0,38.5
14539901,9.0,male,69,189.0,91.0,2.0,83.0,37.6
14540325,66.0,female,35,169.0,67.0,13.0,96.0,40.1
14544007,125.0,female,68,160.0,63.0,21.0,98.0,40.4
14544067,112.0,male,69,188.0,85.0,14.0,106.0,40.0
14544764,183.0,female,29,169.0,63.0,28.0,110.0,40.8
14545182,26.0,female,50,177.0,73.0,6.0,88.0,39.3
14545588,117.0,female,68,164.0,61.0,19.0,100.0,40.6
14546209,161.0,female,47,174.0,73.0,28.0,101.0,40.9
14546584,161.0,male,39,180.0,87.0,24.0,107.0,40.4
14550209,93.0,male,41,189.0,94.0,17.0,97.0,40.3
14550848,15.0,female,36,163.0,59.0,4.0,83.0,38.9
14551120,69.0,female,44,168.0,67.0,19.0,81.0,40.5
14551181,20.0,female,55,155.0,54.0,5.0,81.0,39.0
14551269,172.0,female,76,161.0,63.0,26.0,103.0,41.0
14551353,85.0,male,35,171.0,81.0,18.0,96.0,40.4
14553677,165.0,female,47,173.0,69.0,26.0,106.0,40.8
14553835,140.0,female,61,166.0,64.0,21.0,106.0,40.4
14554042,150.0,female,31,149.0,52.0,23.0,108.0,40.6
14554347,117.0,female,61,146.0,52.0,20.0,97.0,40.3
14554560,47.0,female,27,157.0,54.0,10.0,92.0,40.2
14555341,61.0,female,32,163.0,60.0,11.0,100.0,39.4
14556488,22.0,male,36,172.0,72.0,7.0,86.0,39.4
14556630,116.0,male,39,189.0,93.0,20.0,100.0,40.4
14557362,121.0,female,25,180.0,72.0,23.0,100.0,40.9
14558438,100.0,male,41,170.0,69.0,18.0,101.0,40.2
14560093,102.0,male,36,200.0,103.0,17.0,101.0,40.4
14560099,201.0,female,54,153.0,55.0,28.0,111.0,40.7
14561375,42.0,male,50,193.0,94.0,11.0,83.0,39.7
14564073,41.0,male,31,171.0,73.0,10.0,94.0,39.5
14564528,57.0,female,23,161.0,61.0,13.0,91.0,40.1
14565252,130.0,male,20,183.0,87.0,23.0,106.0,40.6
14565579,31.0,male,37,177.0,81.0,9.0,87.0,39.6
14566994,148.0,female,25,167.0,61.0,24.0,107.0,40.2
14567014,12.0,male,20,185.0,82.0,6.0,83.0,39.5
14567644,8.0,female,47,164.0,60.0,2.0,84.0,38.5
14568323,23.0,male,29,190.0,99.0,7.0,86.0,39.6
14569822,160.0,female,64,161.0,68.0,23.0,109.0,40.8
14572505,183.0,female,35,171.0,71.0,29.0,108.0,41.0
14574462,37.0,male,57,185.0,80.0,7.0,93.0,39.4
14575221,224.0,male,70,184.0,84.0,26.0,110.0,40.7
14575443,16.0,female,39,164.0,65.0,4.0,85.0,38.9
14575693,45.0,male,32,187.0,90.0,12.0,89.0,40.2
14576993,58.0,male,44,183.0,89.0,14.0,88.0,39.7
14578059,165.0,female,22,152.0,59.0,26.0,109.0,41.1
14579051,32.0,male,25,196.0,94.0,11.0,85.0,39.6
14580760,73.0,female,41,173.0,65.0,13.0,100.0,40.2
14582033,7.0,female,56,156.0,55.0,2.0,76.0,38.8
14582327,53.0,male,59,190.0,92.0,11.0,87.0,39.6
14582681,166.0,male,52,193.0,94.0,24.0,103.0,40.8
14583513,107.0,male,20,192.0,94.0,20.0,103.0,40.6
14584253,37.0,male,54,175.0,82.0,10.0,83.0,39.6
14584962,141.0,male,62,200.0,111.0,19.0,101.0,40.4
14586335,94.0,male,39,171.0,77.0,16.0,103.0,40.4
14589218,185.0,male,46,201.0,96.0,25.0,108.0,40.3
14589432,141.0,male,34,198.0,103.0,25.0,99.0,40.8
14590446,115.0,female,51,182.0,82.0,21.0,99.0,40.7
14591207,18.0,male,24,193.0,91.0,5.0,90.0,39.3
14591550,76.0,female,69,169.0,67.0,15.0,90.0,40.2
14591877,11.0,female,54,169.0,66.0,3.0,80.0,38.9
14592180,70.0,female,49,176.0,75.0,15.0,91.0,40.5
14594125,64.0,female,35,161.0,65.0,14.0,91.0,40.2
